,MAL_ID,Score,Episodes,Popularity,Demographic
117,8183,0.5389784946236559,0.008505070330389271,0.00015609855086885915,1.0
118,2225,0.7419354838709677,0.017010140660778543,0.00974981792567465,1.0
119,7257,0.5134408602150538,0.00032711808963035657,0.00045707606926287826,1.0
120,3579,0.6491935483870968,0.016683022571148187,0.002188794367964285,0.75
121,6383,0.35483870967741926,0.021262675825973177,0.001115616830740878,1.0
122,3388,0.650537634408602,0.023552502453385672,0.0009936648378745818,1.0
123,8139,0.5981182795698924,0.008505070330389271,0.0003839048735431005,1.0
124,3834,0.5739247311827957,0.008505070330389271,0.00028634327925006355,1.0
125,11857,0.5913978494623656,0.008832188420019628,0.0002619528806768043,0.75
126,11213,0.5591397849462365,0.08505070330389271,0.0001648790943552325,1.0
127,10887,0.4193548387096774,0.008505070330389271,0.0001251227446808199,1.0
128,20233,0.4193548387096774,0.019627085377821395,0.00011414706532285328,1.0
129,9522,0.5349462365591398,0.009159306509649984,0.0002619528806768043,1.0
130,4406,0.639784946236559,0.00032711808963035657,0.0007497608521419892,0.75
131,1650,0.7620967741935483,0.008505070330389271,0.007310778068348726,1.0
132,5658,0.6962365591397849,0.01831861301929997,0.0016522055993525814,0.75
133,2827,0.5887096774193548,0.014720314033366046,0.0010424456350211003,1.0
134,2823,0.5900537634408601,0.014720314033366046,0.0007497608521419892,1.0
135,4808,0.6236559139784945,0.008505070330389271,0.0007009800549954707,1.0
136,6397,0.586021505376344,0.034020281321557086,0.0003107336778233228,1.0
137,8763,0.5698924731182795,0.025188092901537455,0.0003107336778233228,1.0
138,2553,0.7392473118279569,0.017010140660778543,0.002091232773671248,1.0
139,10282,0.5631720430107526,0.003925417075564279,0.00028634327925006355,1.0
140,3043,0.6706989247311828,0.00032711808963035657,0.0015790344036328036,1.0
141,4385,0.5604838709677419,0.00032711808963035657,0.0007497608521419892,1.0
142,4250,0.3897849462365591,0.00032711808963035657,0.00045707606926287826,1.0
143,4486,0.625,0.012757605495583905,0.0009204936421548039,0.75
144,2128,0.6102150537634408,0.01635590448151783,0.0008717128450082854,1.0
145,3054,0.629032258064516,0.012757605495583905,0.0007497608521419892,1.0
146,20223,0.4193548387096774,0.006542361792607131,0.00021463550744468135,0.75
147,1458,0.5793010752688172,0.008505070330389271,0.0009448840407280632,1.0
148,4386,0.5577956989247311,0.00032711808963035657,0.000627808859275693,1.0
149,5620,0.5040322580645161,0.00032711808963035657,0.000432685670689619,1.0
150,1985,0.7634408602150538,0.024206738632646385,0.0031644103108946545,1.0
151,2825,0.7163978494623655,0.017010140660778543,0.0019448903822316924,1.0
152,4198,0.6922043010752688,0.015047432122996402,0.0009936648378745818,1.0
153,3915,0.6129032258064516,0.01995420346745175,0.0007741512507152484,1.0
154,11268,0.5940860215053763,0.033693163231926726,0.0003839048735431005,1.0
155,5104,0.639784946236559,0.008505070330389271,0.0003839048735431005,1.0
156,3822,0.5887096774193548,0.008505070330389271,0.000335124076396582,1.0
157,1663,0.75,0.017010140660778543,0.002920506325162062,1.0
158,2545,0.5833333333333333,0.008505070330389271,0.0006034184607024338,1.0
159,6277,0.5739247311827957,0.4811907098462545,0.0005058568664093968,1.0
160,4387,0.6223118279569891,0.00032711808963035657,0.0007741512507152484,1.0
161,35379,0.41129032258064513,0.00032711808963035657,0.00012804959250961102,1.0
162,1068,0.6491935483870968,0.017664376840039256,0.0010912264321676188,1.0
163,956,0.639784946236559,0.01439319594373569,0.0007497608521419892,1.0
164,3361,0.543010752688172,0.008505070330389271,0.00040829527211635975,1.0
165,7551,0.5698924731182795,0.011776251226692836,0.000335124076396582,1.0
166,10562,0.5806451612903225,0.006869479882237488,0.00028634327925006355,1.0
167,23351,0.5456989247311828,0.008177952240758915,0.00028634327925006355,0.25
168,5829,0.5362903225806451,0.012430487405953549,0.0003839048735431005,1.0
169,5131,0.5793010752688172,0.011776251226692836,0.0003107336778233228,1.0
170,3481,0.614247311827957,0.00032711808963035657,0.0007253704535687299,0.75
171,10763,0.3736559139784946,0.00032711808963035657,0.00018658654908543321,1.0
172,2800,0.7661290322580645,0.037618580307491004,0.008042490025546504,0.5
173,6262,0.6868279569892473,0.04154399738305528,0.0005790280621291745,1.0
174,3932,0.5873655913978494,0.012757605495583905,0.000432685670689619,1.0
175,3825,0.5739247311827957,0.05332024860974812,0.00040829527211635975,0.75
176,9978,0.5456989247311828,0.008177952240758915,0.00035951447496984125,1.0
177,10815,0.5900537634408601,0.006869479882237488,0.00023756248210354505,1.0
178,8213,0.5362903225806451,0.4671246319921492,0.00022170872303092654,1.0
179,20239,0.4193548387096774,0.008177952240758915,0.00012829349649534362,0.25
180,16562,0.4193548387096774,0.00032711808963035657,0.00010756165770807328,1.0
181,3008,0.646505376344086,0.03532875368007851,0.0014083016136199888,1.0
182,2576,0.6559139784946236,0.017010140660778543,0.0009448840407280632,1.0
183,6087,0.5887096774193548,0.008832188420019628,0.0004814664678361375,1.0
184,3847,0.629032258064516,0.00032711808963035657,0.0005546376635559153,1.0
185,4339,0.6008064516129031,0.007523716061498201,0.0006765896564222114,1.0
186,1986,0.5685483870967741,0.01831861301929997,0.000530247264982656,1.0
187,8375,0.5174731182795699,0.008505070330389271,0.0003839048735431005,1.0
188,3294,0.5241935483870968,0.01144913313706248,0.00035951447496984125,1.0
189,9781,0.5161290322580644,0.006542361792607131,0.0003107336778233228,1.0
190,1069,0.7446236559139784,0.013084723585214262,0.0021400135708177664,1.0
191,4514,0.6532258064516129,0.008505070330389271,0.0007009800549954707,1.0
192,6970,0.5833333333333333,0.010140660778541054,0.00035951447496984125,1.0
193,711,0.6451612903225805,0.00032711808963035657,0.0014814728093397666,1.0
194,8707,0.4959677419354839,0.00032711808963035657,0.00028634327925006355,1.0
195,14821,0.4193548387096774,0.00032711808963035657,0.00011414706532285328,1.0
196,16566,0.4193548387096774,0.00032711808963035657,0.00010585432980794513,1.0
197,1425,0.7916666666666665,0.05070330389270527,0.009018105968476872,0.25
198,2200,0.6881720430107526,0.007523716061498201,0.0014570824107665073,1.0
199,3196,0.650537634408602,0.009813542688910697,0.0008717128450082854,1.0
200,3800,0.614247311827957,0.01439319594373569,0.0006521992578489522,1.0
201,3827,0.6182795698924731,0.009159306509649984,0.000530247264982656,0.75
202,4073,0.639784946236559,0.012757605495583905,0.000432685670689619,1.0
203,15875,0.5887096774193548,0.017010140660778543,0.00028634327925006355,1.0
204,9881,0.5658602150537634,0.008177952240758915,0.00028634327925006355,1.0
205,20125,0.5349462365591398,0.006869479882237488,0.00019414757264314358,1.0
206,20115,0.4193548387096774,0.005561007523716062,0.00016341567044083694,1.0
207,9856,0.4193548387096774,0.015047432122996402,0.00014292773563929917,1.0
208,20183,0.4193548387096774,0.015047432122996402,0.00013365938418146065,1.0
209,16399,0.4193548387096774,0.00032711808963035657,0.0001002445381360955,1.0
210,2549,0.760752688172043,0.0173372587504089,0.0016278152007793221,1.0
211,10554,0.6236559139784945,0.008177952240758915,0.00045707606926287826,1.0
212,3435,0.6169354838709676,0.008505070330389271,0.00045707606926287826,1.0
213,2199,0.7043010752688171,0.00032711808963035657,0.0036522182823598395,1.0
214,2801,0.6303763440860215,0.00032711808963035657,0.0007009800549954707,0.5
215,5515,0.5013440860215054,0.00032711808963035657,0.00023756248210354505,1.0
216,16560,0.42607526881720426,0.00032711808963035657,0.00014146431172490362,1.0
217,42214,0.4193548387096774,0.00032711808963035657,6.024428447595034e-05,1.0
218,302,0.8346774193548385,0.008505070330389271,0.012920569740198352,1.0
219,1000,0.7795698924731183,0.013738959764474977,0.00974981792567465,0.25
220,2816,0.7123655913978494,0.01439319594373569,0.0016278152007793221,1.0
221,1236,0.6814516129032258,0.02387962054301603,0.0008229320478617669,1.0
222,3881,0.5806451612903225,0.014720314033366046,0.00040829527211635975,1.0
223,19947,0.5887096774193548,0.008505070330389271,0.0002231721469453221,0.75
224,10135,0.5806451612903225,0.09977101733725875,0.00018536702915677026,1.0
225,3335,0.7056451612903225,0.013738959764474977,0.0018717191865119146,0.5
226,3305,0.6975806451612903,0.013084723585214262,0.0010668360335943595,1.0
227,3811,0.6532258064516129,0.01144913313706248,0.0006521992578489522,1.0
228,10224,0.5349462365591398,0.008505070330389271,0.00040829527211635975,1.0
229,2470,0.678763440860215,0.00032711808963035657,0.0015058632079130259,1.0
230,3067,0.7016129032258064,0.00032711808963035657,0.001213178425033915,1.0
231,2802,0.6518817204301075,0.00032711808963035657,0.0007253704535687299,0.5
232,3153,0.5739247311827957,0.00032711808963035657,0.0004814664678361375,1.0
233,16812,0.3870967741935484,0.00032711808963035657,0.00016658642225536065,1.0
234,16490,0.4193548387096774,0.00032711808963035657,0.00010243967400768884,1.0
235,16810,0.4193548387096774,0.00032711808963035657,0.00010195186603622365,1.0
236,6202,0.629032258064516,0.00032711808963035657,0.00028634327925006355,1.0
237,1491,0.7916666666666665,0.03696434412823029,0.009993721911407242,1.0
238,2618,0.8118279569892473,0.008505070330389271,0.005359546182487986,1.0
239,1651,0.7419354838709677,0.008505070330389271,0.002310746360830581,1.0
240,2561,0.7043010752688171,0.017010140660778543,0.0013839112150467296,1.0
241,8542,0.650537634408602,0.008177952240758915,0.0008961032435815447,0.5
242,6374,0.6169354838709676,0.017010140660778543,0.0007009800549954707,1.0
243,17423,0.4193548387096774,0.010794896957801767,0.000167562038198291,1.0
244,1435,0.689516129032258,0.00032711808963035657,0.0036522182823598395,0.25
245,1428,0.5967741935483871,0.00032711808963035657,0.001530253606486285,0.25
246,4509,0.5551075268817204,0.00032711808963035657,0.0002619528806768043,1.0
247,283,0.7956989247311828,0.01635590448151783,0.008530297997011688,1.0
248,2230,0.6720430107526881,0.01635590448151783,0.0016034248022060629,1.0
249,6889,0.5336021505376343,0.017010140660778543,0.00035951447496984125,1.0
250,8777,0.5564516129032258,0.004252535165194636,0.0003107336778233228,1.0
251,9547,0.6827956989247311,0.00032711808963035657,0.0014570824107665073,1.0
252,1208,0.6545698924731183,0.00032711808963035657,0.0011400072293141373,1.0
253,7376,0.586021505376344,0.00032711808963035657,0.00028634327925006355,1.0
254,17165,0.49193548387096775,0.00032711808963035657,0.00021170865961589024,1.0
255,80,0.7903225806451613,0.014066077854105333,0.033896312513201306,1.0
256,4690,0.7083333333333334,0.01635590448151783,0.002920506325162062,0.75
257,3444,0.614247311827957,0.01635590448151783,0.0009692744393013224,1.0
258,4411,0.6438172043010753,0.015374550212626759,0.0005546376635559153,1.0
259,3879,0.5013440860215054,0.004252535165194636,0.00035951447496984125,1.0
260,5935,0.575268817204301,0.014066077854105333,0.000335124076396582,1.0
261,16486,0.5819892473118279,0.007523716061498201,0.00023756248210354505,1.0
262,5886,0.5672043010752688,0.007523716061498201,0.0001875621650283636,1.0
263,7626,0.5672043010752688,0.0006542361792607131,0.0002619528806768043,0.75
264,6012,0.5470430107526881,0.004252535165194636,0.000335124076396582,1.0
265,10965,0.5658602150537634,0.011122015047432123,0.00022536728281691542,1.0
266,1301,0.760752688172043,0.00032711808963035657,0.005359546182487986,1.0
267,313,0.6760752688172043,0.00032711808963035657,0.0012619592221804336,0.5
268,7308,0.6868279569892473,0.00032711808963035657,0.0007741512507152484,1.0
269,16822,0.2204301075268817,0.00032711808963035657,0.0003107336778233228,1.0
270,10563,0.564516129032258,0.00032711808963035657,0.0002092696197585643,1.0
271,7729,0.5255376344086021,0.00032711808963035657,0.00016853765414122138,1.0
272,6671,0.48252688172043,0.00032711808963035657,0.00013414719215292583,1.0
273,16748,0.4193548387096774,0.00032711808963035657,9.146399464972218e-05,1.0
274,18313,0.4193548387096774,0.00032711808963035657,8.561029899213995e-05,1.0
275,18319,0.4193548387096774,0.00032711808963035657,8.463468304920959e-05,1.0
276,3071,0.6424731182795699,0.00032711808963035657,0.001115616830740878,1.0
277,3175,0.5725806451612903,0.00032711808963035657,0.0005546376635559153,1.0
278,338,0.868279569892473,0.013084723585214262,0.025359673012560566,0.5
279,6375,0.6223118279569891,0.015701668302257117,0.0007253704535687299,1.0
280,5763,0.6209677419354838,0.007850834151128559,0.0006034184607024338,1.0
281,5091,0.6559139784946236,0.007850834151128559,0.0005546376635559153,1.0
282,4199,0.6034946236559139,0.009813542688910697,0.0005546376635559153,1.0
283,3877,0.5994623655913978,0.008505070330389271,0.000530247264982656,1.0
284,5022,0.5967741935483871,0.02387962054301603,0.0003839048735431005,1.0
285,1430,0.842741935483871,0.00032711808963035657,0.02950604077001464,0.25
286,7170,0.564516129032258,0.00032711808963035657,0.0006765896564222114,1.0
287,32835,0.4193548387096774,0.00032711808963035657,0.0001131714493799229,1.0
288,53625,0.4193548387096774,0.00032711808963035657,6.634188411926515e-05,1.0
289,2577,0.7298387096774193,0.016028786391887474,0.0024326983536968774,1.0
290,3878,0.6236559139784945,0.016028786391887474,0.0007009800549954707,1.0
291,4536,0.6115591397849461,0.01635590448151783,0.00045707606926287826,1.0
292,3810,0.5981182795698924,0.008505070330389271,0.000432685670689619,1.0
293,8553,0.5940860215053763,0.0173372587504089,0.0003839048735431005,1.0
294,3876,0.5833333333333333,0.008505070330389271,0.0003839048735431005,1.0
295,3727,0.7123655913978494,0.00032711808963035657,0.0024326983536968774,1.0
296,2920,0.6989247311827956,0.00032711808963035657,0.0016522055993525814,0.75
297,2793,0.625,0.00032711808963035657,0.0012375688236071743,1.0
298,6653,0.6223118279569891,0.00032711808963035657,0.0007741512507152484,1.0
299,9264,0.5067204301075269,0.00032711808963035657,0.00040829527211635975,1.0
300,3799,0.4233870967741935,0.00032711808963035657,0.00035951447496984125,1.0
301,13365,0.4516129032258064,0.00032711808963035657,0.00011414706532285328,1.0
302,43489,0.4193548387096774,0.00032711808963035657,5.780524461862441e-05,1.0
303,54893,0.4193548387096774,0.00032711808963035657,0.00028634327925006355,0.5
304,930,0.6975806451612903,0.012757605495583905,0.004627834225290209,1.0
305,3137,0.6989247311827956,0.035655871769708865,0.0014570824107665073,0.75
306,4933,0.6008064516129031,0.008505070330389271,0.000530247264982656,1.0
307,4183,0.6169354838709676,0.01635590448151783,0.0004814664678361375,1.0
308,4614,0.5806451612903225,0.007196597971867845,0.00035951447496984125,1.0
309,7808,0.5134408602150538,0.007523716061498201,0.00028634327925006355,1.0
310,2560,0.6075268817204301,0.00032711808963035657,0.002920506325162062,0.75
311,30955,0.407258064516129,0.00032711808963035657,0.00023756248210354505,1.0
312,18377,0.5161290322580644,0.00032711808963035657,0.000116098297208714,1.0
313,3213,0.7311827956989247,0.01144913313706248,0.0008229320478617669,0.75
314,1737,0.614247311827957,0.011122015047432123,0.0007741512507152484,1.0
315,9906,0.5631720430107526,0.013084723585214262,0.00028634327925006355,1.0
316,3069,0.639784946236559,0.00032711808963035657,0.0010912264321676188,1.0
317,6071,0.5389784946236559,0.00032711808963035657,0.0003107336778233228,1.0
318,7807,0.5053763440860214,0.00032711808963035657,0.00028634327925006355,1.0
319,8150,0.5349462365591398,0.00032711808963035657,0.00028634327925006355,1.0
320,8372,0.4623655913978495,0.00032711808963035657,0.0002619528806768043,0.75
321,7861,0.6975806451612903,0.00032711808963035657,0.0009692744393013224,0.5
322,5862,0.5483870967741935,0.00032711808963035657,0.00045707606926287826,1.0
323,2921,0.9206989247311828,0.015374550212626759,0.01365228169739613,0.75
324,3044,0.711021505376344,0.017010140660778543,0.003896122268092432,0.75
325,1652,0.689516129032258,0.008177952240758915,0.0016765959979258406,1.0
326,4208,0.6491935483870968,0.016683022571148187,0.0006765896564222114,1.0
327,5833,0.5927419354838709,0.01831861301929997,0.00035951447496984125,1.0
328,4511,0.6102150537634408,0.012757605495583905,0.000335124076396582,1.0
329,16530,0.5873655913978494,0.033693163231926726,0.00020805009982990136,1.0
330,33300,0.4193548387096774,0.02878639188747138,9.70737863215718e-05,1.0
331,7336,0.5994623655913978,0.00032711808963035657,0.0008229320478617669,1.0
332,33325,0.5362903225806451,0.00032711808963035657,0.00010317138596488662,1.0
333,2544,0.7311827956989247,0.01635590448151783,0.0018473287879386554,1.0
334,4154,0.6075268817204301,0.017010140660778543,0.0005546376635559153,1.0
335,4574,0.6034946236559139,0.01635590448151783,0.00035951447496984125,1.0
336,1090,0.7204301075268816,0.00032711808963035657,0.011457145825802798,1.0
337,1302,0.721774193548387,0.00032711808963035657,0.0024326983536968774,1.0
338,2621,0.5403225806451613,0.00032711808963035657,0.0016765959979258406,0.5
339,3186,0.6760752688172043,0.00032711808963035657,0.0010668360335943595,1.0
340,23779,0.4193548387096774,0.00032711808963035657,0.00014683019941102066,0.5
341,16730,0.5631720430107526,0.00032711808963035657,0.00013024472838120437,1.0
342,41504,0.4193548387096774,0.0019627085377821396,7.7805371448697e-05,0.75
343,2222,0.7137096774193549,0.07948969578017664,0.004383930239557617,0.75
344,1448,0.6639784946236559,0.017010140660778543,0.0031644103108946545,1.0
345,5832,0.7298387096774193,0.010794896957801767,0.0017253767950723591,1.0
346,2799,0.6975806451612903,0.015374550212626759,0.0017009863964990999,1.0
347,1548,0.7056451612903225,0.013738959764474977,0.0015790344036328036,1.0
348,3836,0.6572580645161289,0.017010140660778543,0.001018055236447841,1.0
349,2912,0.6478494623655914,0.020608439646712464,0.0008229320478617669,1.0
350,3835,0.6330645161290321,0.008505070330389271,0.0007253704535687299,1.0
351,4132,0.6088709677419355,0.008505070330389271,0.0004814664678361375,1.0
352,7106,0.5658602150537634,0.017010140660778543,0.00035951447496984125,1.0
353,6727,0.5336021505376343,0.009159306509649984,0.00021975749114506578,1.0
354,3946,0.6922043010752688,0.00032711808963035657,0.0011887880264606558,0.25
355,20093,0.5551075268817204,0.00032711808963035657,0.00012975692040973917,0.25
356,2510,0.6263440860215054,0.008505070330389271,0.0009204936421548039,1.0
357,1091,0.73252688172043,0.00032711808963035657,0.009262009954209465,1.0
358,2029,0.6478494623655914,0.00032711808963035657,0.0015546440050595444,1.0
359,2922,0.7231182795698924,0.00032711808963035657,0.0013595208164734703,0.75
360,7666,0.5900537634408601,0.00032711808963035657,0.0006765896564222114,0.75
361,8598,0.5577956989247311,0.00032711808963035657,0.000530247264982656,1.0
362,6073,0.5147849462365591,0.00032711808963035657,0.0002619528806768043,1.0
363,18759,0.5618279569892473,0.00032711808963035657,0.00014414725556796213,0.75
364,30095,0.5309139784946236,0.00032711808963035657,0.00013292767222426288,0.25
365,2724,0.782258064516129,0.0006542361792607131,0.005359546182487986,1.0
366,30453,0.5336021505376343,0.00032711808963035657,0.0002619528806768043,0.75
367,34236,0.5577956989247311,0.00032711808963035657,0.00016975717406988433,1.0
368,1293,0.7836021505376343,0.06378802747791953,0.022920633155234644,0.75
369,4936,0.6827956989247311,0.22701995420346746,0.002920506325162062,0.75
370,2257,0.7392473118279569,0.02453385672227674,0.0016765959979258406,1.0
371,2331,0.700268817204301,0.008505070330389271,0.001530253606486285,1.0
372,2748,0.7096774193548386,0.021262675825973177,0.0014570824107665073,0.75
373,3391,0.5806451612903225,0.031076218514883874,0.0010668360335943595,1.0
374,3761,0.6586021505376344,0.008505070330389271,0.0009448840407280632,1.0
375,3399,0.6102150537634408,0.02093555773634282,0.0007985416492885077,1.0
